887,MQTT,None,Normal,181,64,3,2.319,txt,0.085,UPLOAD,"2015-11-13 11:50:07"
888,MQTT,None,Normal,181,64,3,2.401,txt,0.078,UPLOAD,"2015-11-13 11:50:07"
889,AMQP,AES,Normal,181,64,4,1.841,txt,0.107,UPLOAD,"2015-11-12 20:14:13"
890,MQTT,None,Normal,181,64,3,2.6,txt,0.107,UPLOAD,"2015-11-13 11:50:07"
891,MQTT,None,Normal,181,64,3,2.291,txt,0.066,UPLOAD,"2015-11-13 11:50:07"
892,AMQP,AES,Normal,181,64,4,2.176,txt,0.044,UPLOAD,"2015-11-12 20:14:13"
893,MQTT,None,Normal,181,64,3,2.304,txt,0.072,UPLOAD,"2015-11-13 11:50:07"
894,MQTT,None,Normal,181,64,3,3.024,txt,0.109,UPLOAD,"2015-11-13 11:50:07"
895,AMQP,AES,Normal,181,64,4,2.048,txt,0.071,UPLOAD,"2015-11-12 20:14:13"
896,MQTT,None,Normal,181,64,3,1.92,txt,0.174,UPLOAD,"2015-11-13 11:50:07"
897,AMQP,AES,Normal,181,64,4,2.085,txt,0.045,UPLOAD,"2015-11-12 20:14:13"
898,MQTT,None,Normal,181,64,3,2.978,txt,0.116,UPLOAD,"2015-11-13 11:50:07"
899,MQTT,None,Normal,181,64,3,2.066,txt,0.062,UPLOAD,"2015-11-13 11:50:07"
900,AMQP,AES,Normal,181,64,4,2.017,txt,0.069,UPLOAD,"2015-11-12 20:14:13"
901,MQTT,None,Normal,181,64,3,1.965,txt,0.047,UPLOAD,"2015-11-13 11:50:07"
902,MQTT,None,Normal,181,64,3,2.591,txt,0.12,UPLOAD,"2015-11-13 11:50:07"
903,AMQP,AES,Normal,181,64,4,2.089,txt,0.059,UPLOAD,"2015-11-12 20:14:13"
904,MQTT,None,Normal,181,64,3,1.991,txt,0.045,UPLOAD,"2015-11-13 11:50:07"
905,MQTT,None,Normal,181,64,3,2.902,txt,0.141,UPLOAD,"2015-11-13 11:50:07"
906,AMQP,AES,Normal,181,64,4,2.14,txt,0.059,UPLOAD,"2015-11-12 20:14:13"
907,MQTT,None,Normal,181,64,3,1.985,txt,0.035,UPLOAD,"2015-11-13 11:50:07"
908,MQTT,None,Normal,181,64,3,2.721,txt,0.12,UPLOAD,"2015-11-13 11:50:07"
909,MQTT,None,Normal,181,64,3,2.015,txt,0.04,UPLOAD,"2015-11-13 11:50:07"
910,AMQP,AES,Normal,181,64,4,2.141,txt,0.058,UPLOAD,"2015-11-12 20:14:13"
911,MQTT,None,Normal,181,64,3,2.004,txt,0.048,UPLOAD,"2015-11-13 11:50:07"
912,AMQP,AES,Normal,181,64,4,2.063,txt,0.082,UPLOAD,"2015-11-12 20:14:13"
913,MQTT,None,Normal,181,64,3,2.594,txt,0.102,UPLOAD,"2015-11-13 11:50:07"
914,MQTT,None,Normal,181,64,3,2.066,txt,0.091,UPLOAD,"2015-11-13 11:50:07"
915,AMQP,AES,Normal,181,64,4,2.003,txt,0.066,UPLOAD,"2015-11-12 20:14:13"
916,MQTT,None,Normal,181,64,3,3.005,txt,0.2,UPLOAD,"2015-11-13 11:50:07"
917,MQTT,None,Normal,181,64,3,1.985,txt,0.048,UPLOAD,"2015-11-13 11:50:07"
918,AMQP,AES,Normal,181,64,4,2.256,txt,0.114,UPLOAD,"2015-11-12 20:14:13"
919,MQTT,None,Normal,181,64,3,3.074,txt,0.116,UPLOAD,"2015-11-13 11:50:07"
920,MQTT,None,Normal,181,64,3,2.079,txt,0.053,UPLOAD,"2015-11-13 11:50:07"
921,AMQP,AES,Normal,181,64,4,2.046,txt,0.102,UPLOAD,"2015-11-12 20:14:13"
922,AMQP,AES,Normal,181,64,4,1.792,txt,0.049,UPLOAD,"2015-11-12 20:14:13"
923,MQTT,None,Normal,181,64,3,2.343,txt,0.099,UPLOAD,"2015-11-13 11:50:07"
924,MQTT,None,Normal,181,64,3,3.138,txt,0.082,UPLOAD,"2015-11-13 11:50:07"
925,MQTT,None,Normal,181,64,3,1.649,txt,0.073,UPLOAD,"2015-11-13 11:50:07"
926,MQTT,None,Normal,181,64,3,1.724,txt,0.032,UPLOAD,"2015-11-13 11:50:07"
927,MQTT,None,Normal,181,64,3,1.642,txt,0.081,UPLOAD,"2015-11-13 11:50:07"
928,MQTT,None,Normal,181,64,3,1.733,txt,0.044,UPLOAD,"2015-11-13 11:50:07"
929,MQTT,None,Normal,181,64,3,1.705,txt,0.079,UPLOAD,"2015-11-13 11:50:07"
930,MQTT,None,Normal,181,64,3,1.743,txt,0.039,UPLOAD,"2015-11-13 11:50:07"
931,MQTT,None,Normal,181,64,3,1.698,txt,0.118,UPLOAD,"2015-11-13 11:50:07"
932,MQTT,None,Normal,181,64,3,1.737,txt,0.084,UPLOAD,"2015-11-13 11:50:07"
933,MQTT,None,Normal,181,64,3,1.709,txt,0.066,UPLOAD,"2015-11-13 11:50:07"
934,MQTT,None,Normal,181,64,3,2.261,txt,0.093,UPLOAD,"2015-11-13 11:50:07"
935,MQTT,None,Normal,181,64,3,2.106,txt,0.123,UPLOAD,"2015-11-13 11:50:07"
936,MQTT,None,Normal,181,64,3,1.716,txt,0.027,UPLOAD,"2015-11-13 11:50:07"
937,MQTT,None,Normal,181,64,3,1.666,txt,0.09,UPLOAD,"2015-11-13 11:50:07"
938,MQTT,None,Normal,181,64,3,2.21,txt,0.09,UPLOAD,"2015-11-13 11:50:07"
939,MQTT,None,Normal,181,64,3,1.792,txt,0.141,UPLOAD,"2015-11-13 11:50:07"
940,MQTT,None,Normal,181,64,3,1.503,txt,0.086,UPLOAD,"2015-11-13 11:50:07"
941,MQTT,None,Normal,181,64,3,1.651,txt,0.078,UPLOAD,"2015-11-13 11:50:07"
942,MQTT,None,Normal,181,64,3,1.444,txt,0.076,UPLOAD,"2015-11-13 11:50:07"
943,MQTT,None,Normal,181,64,3,1.424,txt,0.082,UPLOAD,"2015-11-13 11:50:07"
944,MQTT,None,Normal,181,64,3,1.553,txt,0.08,UPLOAD,"2015-11-13 11:50:07"
945,MQTT,None,Normal,181,64,3,1.509,txt,0.063,UPLOAD,"2015-11-13 11:50:07"
946,MQTT,None,Normal,181,64,3,1.514,txt,0.106,UPLOAD,"2015-11-13 11:50:07"
947,MQTT,None,Normal,181,64,3,1.745,txt,0.118,UPLOAD,"2015-11-13 11:50:07"
948,MQTT,None,Normal,181,64,3,1.727,txt,0.113,UPLOAD,"2015-11-13 11:50:07"
949,MQTT,None,Normal,181,64,3,1.468,txt,0.09,UPLOAD,"2015-11-13 11:50:07"
950,MQTT,None,Normal,181,64,3,1.494,txt,0.109,UPLOAD,"2015-11-13 11:50:07"
951,MQTT,None,Normal,181,64,3,1.525,txt,0.097,UPLOAD,"2015-11-13 11:50:07"
952,MQTT,None,Normal,181,64,3,1.775,txt,0.373,UPLOAD,"2015-11-13 11:50:07"
953,MQTT,None,Normal,181,64,3,1.451,txt,0.08,UPLOAD,"2015-11-13 11:50:07"
954,MQTT,None,Normal,181,64,3,1.457,txt,0.077,UPLOAD,"2015-11-13 11:50:07"
955,MQTT,None,Normal,181,64,3,1.426,txt,0.07,UPLOAD,"2015-11-13 11:50:07"
956,MQTT,None,Normal,181,64,3,1.396,txt,0.06,UPLOAD,"2015-11-13 11:50:07"
957,MQTT,None,Normal,181,64,3,1.478,txt,0.078,UPLOAD,"2015-11-13 11:50:07"
958,AMQP,AES,Normal,12847,256,52,130.495,exe,1.926,UPLOAD,"2015-11-12 20:14:13"
959,MQTT,None,Normal,12847,256,52,148.786,exe,11.114,UPLOAD,"2015-11-13 11:50:07"
960,AMQP,AES,Normal,12847,256,52,130.131,exe,1.646,UPLOAD,"2015-11-12 20:14:13"
961,MQTT,None,Normal,12847,256,52,145.975,exe,10.179,UPLOAD,"2015-11-13 11:50:07"
962,AMQP,AES,Normal,12847,256,52,183.617,exe,2.685,UPLOAD,"2015-11-12 20:14:13"
963,AMQP,None,Normal,12847,256,52,205.992,exe,1.007,UPLOAD,"2015-11-12 20:14:13"
964,MQTT,None,Normal,12847,256,52,233.926,exe,9.482,UPLOAD,"2015-11-13 11:50:07"
965,MQTT,None,Normal,12847,256,52,218.766,exe,11.907,UPLOAD,"2015-11-13 11:50:07"
966,AMQP,None,Normal,286,64,6,3.327,pdf,0.106,UPLOAD,"2015-11-12 20:14:13"
967,AMQP,None,Normal,286,64,6,3.117,pdf,0.279,UPLOAD,"2015-11-12 20:14:13"
968,AMQP,None,Normal,286,64,6,3.183,pdf,0.548,UPLOAD,"2015-11-12 20:14:13"
969,AMQP,None,Normal,286,64,6,2.573,pdf,0.058,UPLOAD,"2015-11-12 20:14:13"
970,AMQP,None,Normal,286,64,6,2.753,pdf,0.064,UPLOAD,"2015-11-12 20:14:13"
971,MQTT,None,Normal,286,8,37,24.831,pdf,0.147,UPLOAD,"2015-11-13 11:50:07"
972,MQTT,None,Normal,286,8,37,13.349,pdf,0.025,UPLOAD,"2015-11-13 11:50:07"
973,MQTT,None,Normal,286,8,37,14.459,pdf,0.057,UPLOAD,"2015-11-13 11:50:07"
974,AMQP,AES,Normal,12847,256,52,217.409,exe,2.188,UPLOAD,"2015-11-12 20:14:13"
975,MQTT,None,Normal,286,8,37,16.836,pdf,0.032,UPLOAD,"2015-11-13 11:50:07"
976,MQTT,None,Normal,286,8,37,13.538,pdf,0.021,UPLOAD,"2015-11-13 11:50:07"
977,AMQP,None,Normal,12847,256,52,217.404,exe,8.126,UPLOAD,"2015-11-12 20:14:13"
978,MQTT,None,Normal,12847,256,52,261.859,exe,12.969,UPLOAD,"2015-11-13 11:50:07"
979,AMQP,None,Normal,3578,64,57,59.445,docx,0.849,UPLOAD,"2015-11-12 20:14:13"
980,MQTT,None,Normal,12847,256,52,293.849,exe,18.184,UPLOAD,"2015-11-13 11:50:07"
981,AMQP,None,Normal,3578,64,57,38.662,docx,0.42,UPLOAD,"2015-11-12 20:14:13"
982,AMQP,AES,Normal,3425,64,55,88.079,zip,1.59,UPLOAD,"2015-11-12 20:14:13"
983,MQTT,None,Normal,3425,64,55,148.881,zip,6.349,UPLOAD,"2015-11-13 11:50:07"
984,AMQP,AES,Normal,12847,256,52,350.698,exe,4.109,UPLOAD,"2015-11-12 20:14:13"
985,AMQP,AES,Normal,3425,64,55,77.327,zip,1.237,UPLOAD,"2015-11-12 20:14:13"
986,AMQP,None,Normal,12847,256,52,334.006,exe,8.038,UPLOAD,"2015-11-12 20:14:13"
987,AMQP,AES,Normal,3425,64,55,87.612,zip,1.371,UPLOAD,"2015-11-12 20:14:13"
988,MQTT,None,Normal,3425,64,55,126.656,zip,6.264,UPLOAD,"2015-11-13 11:50:07"
989,AMQP,AES,Normal,3425,64,55,82.198,zip,1.194,UPLOAD,"2015-11-12 20:14:13"
990,MQTT,None,Normal,12847,256,52,430.269,exe,14.212,UPLOAD,"2015-11-13 11:50:07"
991,MQTT,None,Normal,3578,8,449,463.72,docx,0.583,UPLOAD,"2015-11-13 11:50:07"
992,MQTT,None,Normal,12847,256,52,422.976,exe,14.965,UPLOAD,"2015-11-13 11:50:07"
993,AMQP,AES,Normal,12847,256,52,258.081,exe,3.275,UPLOAD,"2015-11-12 20:14:13"
994,MQTT,None,Normal,3425,64,55,167.494,zip,6.304,UPLOAD,"2015-11-13 11:50:07"
995,AMQP,AES,Normal,3425,64,55,118.268,zip,1.892,UPLOAD,"2015-11-12 20:14:13"
996,AMQP,AES,Normal,3425,64,55,105.064,zip,1.361,UPLOAD,"2015-11-12 20:14:13"
997,AMQP,None,Normal,12847,256,52,390.229,exe,1.982,UPLOAD,"2015-11-12 20:14:13"
998,MQTT,None,Normal,3425,64,55,160.897,zip,5.114,UPLOAD,"2015-11-13 11:50:07"
999,AMQP,AES,Normal,3425,64,55,96.881,zip,9.877,UPLOAD,"2015-11-12 20:14:13"
1000,AMQP,AES,Normal,3425,64,55,100.341,zip,1.452,UPLOAD,"2015-11-12 20:14:13"
1001,MQTT,None,Normal,12847,256,52,390.534,exe,18.019,UPLOAD,"2015-11-13 11:50:07"
1002,MQTT,None,Normal,3425,64,55,162.179,zip,8.946,UPLOAD,"2015-11-13 11:50:07"
1003,AMQP,AES,Normal,12847,256,52,373.457,exe,5.042,UPLOAD,"2015-11-12 20:14:13"
1004,MQTT,None,Normal,12847,256,52,506.087,exe,18.722,UPLOAD,"2015-11-13 11:50:07"
1005,AMQP,AES,Normal,3425,64,55,92.997,zip,1.803,UPLOAD,"2015-11-12 20:14:13"
1006,MQTT,None,Normal,3578,8,449,536.127,docx,0.665,UPLOAD,"2015-11-13 11:50:07"
1007,MQTT,None,Normal,3425,64,55,140.177,zip,8.873,UPLOAD,"2015-11-13 11:50:07"
1008,AMQP,AES,Normal,3425,64,55,103.077,zip,1.597,UPLOAD,"2015-11-12 20:14:13"
1009,AMQP,None,Normal,12847,256,52,409.712,exe,3.234,UPLOAD,"2015-11-12 20:14:13"
1010,MQTT,None,Normal,3425,64,55,138.645,zip,6.97,UPLOAD,"2015-11-13 11:50:07"
1011,AMQP,AES,Normal,12847,256,52,305.664,exe,24.409,UPLOAD,"2015-11-12 20:14:13"
1012,MQTT,None,Normal,12847,256,52,345.365,exe,21.97,UPLOAD,"2015-11-13 11:50:07"
1013,MQTT,None,Normal,3425,64,55,122.198,zip,9.586,UPLOAD,"2015-11-13 11:50:07"
1014,MQTT,None,Normal,12847,256,52,398.325,exe,16.189,UPLOAD,"2015-11-13 11:50:07"
1015,AMQP,None,Normal,12847,256,44,298.668,exe,1.838,UPLOAD,"2015-11-12 20:14:13"
1016,AMQP,None,Normal,3578,64,17,1306.99,docx,4.626,UPLOAD,"2015-11-12 20:14:13"
1017,MQTT,None,Normal,3425,64,55,156.356,zip,7.228,UPLOAD,"2015-11-13 11:50:07"
1018,AMQP,None,Normal,3578,64,57,62.474,docx,0.292,UPLOAD,"2015-11-12 20:14:13"
1019,MQTT,None,Normal,3578,8,449,496.106,docx,0.466,UPLOAD,"2015-11-13 11:50:07"
1020,AMQP,AES,Normal,12847,256,21,301.586,exe,3.372,UPLOAD,"2015-11-12 20:14:13"
1021,AMQP,None,Normal,3578,64,57,55.754,docx,8.96,UPLOAD,"2015-11-12 20:14:13"
1022,MQTT,None,Normal,3425,64,55,98.126,zip,7.978,UPLOAD,"2015-11-13 11:50:07"
1023,MQTT,None,Normal,12847,256,52,393.929,exe,27.425,UPLOAD,"2015-11-13 11:50:07"
1024,AMQP,None,Normal,12847,256,52,263.46,exe,0.982,UPLOAD,"2015-11-12 20:14:13"
1025,MQTT,None,Normal,12847,256,52,325.784,exe,19.433,UPLOAD,"2015-11-13 11:50:07"
1026,AMQP,AES,Normal,12847,256,52,256.176,exe,2.805,UPLOAD,"2015-11-12 20:14:13"
1027,AMQP,None,Normal,12847,256,52,191.596,exe,1.325,UPLOAD,"2015-11-12 20:14:13"
1028,MQTT,None,Normal,3578,8,449,440.799,docx,0.452,UPLOAD,"2015-11-13 11:50:07"
1029,MQTT,None,Normal,12847,256,52,340.481,exe,47.486,UPLOAD,"2015-11-13 11:50:07"
1030,MQTT,None,Normal,12847,256,52,310.503,exe,51.085,UPLOAD,"2015-11-13 11:50:07"
1031,AMQP,AES,Normal,12847,256,52,250.125,exe,32.164,UPLOAD,"2015-11-12 20:14:13"
1032,AMQP,None,Normal,12847,256,52,214.891,exe,1.264,UPLOAD,"2015-11-12 20:14:13"
1033,MQTT,None,Normal,12847,256,52,272.786,exe,29.007,UPLOAD,"2015-11-13 11:50:07"
1034,AMQP,AES,Normal,12847,256,52,222.384,exe,3.134,UPLOAD,"2015-11-12 20:14:13"
1035,MQTT,None,Normal,3578,8,449,319.871,docx,0.292,UPLOAD,"2015-11-13 11:50:07"
1036,MQTT,None,Normal,12847,256,52,284.017,exe,16.297,UPLOAD,"2015-11-13 11:50:07"
1037,AMQP,None,Normal,12847,256,52,247.876,exe,1.396,UPLOAD,"2015-11-12 20:14:13"
1038,AMQP,AES,Normal,12847,256,52,268.398,exe,1.971,UPLOAD,"2015-11-12 20:14:13"
1039,MQTT,None,Normal,12847,256,52,523.572,exe,203.847,UPLOAD,"2015-11-13 11:50:07"
1040,MQTT,None,Normal,12847,256,52,681.957,exe,259.942,UPLOAD,"2015-11-13 11:50:07"
1041,AMQP,AES,Normal,12847,256,52,519.88,exe,5.919,UPLOAD,"2015-11-12 20:14:13"
1042,AMQP,None,Normal,12847,256,52,392.299,exe,236.421,UPLOAD,"2015-11-12 20:14:13"
1043,AMQP,AES,Normal,18,16,3,1.485,jpg,0.016,UPLOAD,"2015-11-12 20:14:13"
1044,AMQP,AES,Normal,352,16,24,3.963,pptx,0.083,UPLOAD,"2015-11-12 20:14:13"
1045,MQTT,None,Normal,352,16,24,6.659,pptx,0.046,UPLOAD,"2015-11-13 11:50:07"
1046,AMQP,AES,Normal,352,16,24,3.499,pptx,0.063,UPLOAD,"2015-11-12 20:14:13"
1047,AMQP,AES,Normal,352,16,24,3.544,pptx,0.054,UPLOAD,"2015-11-12 20:14:13"
1048,AMQP,AES,Normal,352,16,24,4.826,pptx,0.047,UPLOAD,"2015-11-12 20:14:13"
1049,MQTT,None,Normal,352,16,24,13.234,pptx,0.018,UPLOAD,"2015-11-13 11:50:07"
1050,AMQP,AES,Normal,352,16,24,3.261,pptx,0.055,UPLOAD,"2015-11-12 20:14:13"
1051,AMQP,AES,Normal,352,16,24,3.751,pptx,0.053,UPLOAD,"2015-11-12 20:14:13"
1052,AMQP,AES,Normal,352,16,24,3.092,pptx,0.045,UPLOAD,"2015-11-12 20:14:13"
1053,AMQP,AES,Normal,352,16,24,3.18,pptx,0.061,UPLOAD,"2015-11-12 20:14:13"
1054,MQTT,None,Normal,352,16,24,15.616,pptx,0.013,UPLOAD,"2015-11-13 11:50:07"
1055,AMQP,AES,Normal,352,16,24,3.882,pptx,0.04,UPLOAD,"2015-11-12 20:14:13"
1056,AMQP,AES,Normal,352,16,24,3.053,pptx,0.042,UPLOAD,"2015-11-12 20:14:13"
1057,AMQP,AES,Normal,352,16,24,3.569,pptx,0.04,UPLOAD,"2015-11-12 20:14:13"
1058,MQTT,None,Normal,352,16,24,12.642,pptx,0.017,UPLOAD,"2015-11-13 11:50:07"
1059,AMQP,AES,Normal,352,16,24,5.554,pptx,0.043,UPLOAD,"2015-11-12 20:14:13"
1060,AMQP,AES,Normal,352,16,24,3.845,pptx,0.05,UPLOAD,"2015-11-12 20:14:13"
1061,MQTT,None,Normal,352,16,24,7.697,pptx,0.021,UPLOAD,"2015-11-13 11:50:07"
1062,AMQP,AES,Normal,352,16,24,3.873,pptx,0.05,UPLOAD,"2015-11-12 20:14:13"
1063,AMQP,AES,Normal,352,16,24,4.119,pptx,0.045,UPLOAD,"2015-11-12 20:14:13"
1064,MQTT,None,Normal,352,16,24,9.983,pptx,0.017,UPLOAD,"2015-11-13 11:50:07"
1065,AMQP,AES,Normal,352,16,24,6.202,pptx,0.039,UPLOAD,"2015-11-12 20:14:13"
1066,AMQP,AES,Normal,352,16,24,3.364,pptx,0.045,UPLOAD,"2015-11-12 20:14:13"
1067,MQTT,None,Normal,352,16,24,6.89,pptx,0.015,UPLOAD,"2015-11-13 11:50:07"
1068,AMQP,AES,Normal,352,16,24,3.371,pptx,0.051,UPLOAD,"2015-11-12 20:14:13"
1069,AMQP,AES,Normal,352,16,24,3.267,pptx,0.039,UPLOAD,"2015-11-12 20:14:13"
1070,MQTT,None,Normal,352,16,24,7.451,pptx,0.014,UPLOAD,"2015-11-13 11:50:07"
1071,AMQP,AES,Normal,352,16,24,4.365,pptx,0.044,UPLOAD,"2015-11-12 20:14:13"
1072,MQTT,None,Normal,352,16,24,6.903,pptx,0.037,UPLOAD,"2015-11-13 11:50:07"
1073,AMQP,AES,Normal,352,16,24,3.523,pptx,0.048,UPLOAD,"2015-11-12 20:14:13"
1074,AMQP,AES,Normal,352,16,24,4.198,pptx,0.048,UPLOAD,"2015-11-12 20:14:13"
1075,MQTT,None,Normal,352,16,24,8.107,pptx,0.02,UPLOAD,"2015-11-13 11:50:07"
1076,AMQP,AES,Normal,352,16,24,3.923,pptx,0.045,UPLOAD,"2015-11-12 20:14:13"
1077,MQTT,None,Normal,352,16,24,8.782,pptx,0.018,UPLOAD,"2015-11-13 11:50:07"
1078,AMQP,AES,Normal,352,16,24,5.514,pptx,0.053,UPLOAD,"2015-11-12 20:14:13"
1079,AMQP,AES,Normal,352,16,24,6.021,pptx,0.037,UPLOAD,"2015-11-12 20:14:13"
1080,MQTT,None,Normal,352,16,24,12.809,pptx,0.023,UPLOAD,"2015-11-13 11:50:07"
1081,AMQP,AES,Normal,352,16,24,7.487,pptx,0.037,UPLOAD,"2015-11-12 20:14:13"
1082,MQTT,None,Normal,352,16,24,9.362,pptx,0.016,UPLOAD,"2015-11-13 11:50:07"
1083,AMQP,AES,Normal,352,16,24,4.432,pptx,0.046,UPLOAD,"2015-11-12 20:14:13"
1084,AMQP,AES,Normal,352,16,24,3.048,pptx,0.044,UPLOAD,"2015-11-12 20:14:13"
1085,MQTT,None,Normal,352,16,24,6.282,pptx,0.018,UPLOAD,"2015-11-13 11:50:07"
1086,AMQP,AES,Normal,352,16,24,3.258,pptx,0.039,UPLOAD,"2015-11-12 20:14:13"
1087,MQTT,None,Normal,352,16,24,7.34,pptx,0.015,UPLOAD,"2015-11-13 11:50:07"
1088,AMQP,AES,Normal,352,16,24,3.908,pptx,0.042,UPLOAD,"2015-11-12 20:14:13"
1089,AMQP,AES,Normal,352,16,24,2.809,pptx,0.043,UPLOAD,"2015-11-12 20:14:13"
1090,AMQP,AES,Normal,352,16,24,3.333,pptx,0.043,UPLOAD,"2015-11-12 20:14:13"
1091,MQTT,None,Normal,352,16,24,9.714,pptx,0.021,UPLOAD,"2015-11-13 11:50:07"
1092,AMQP,AES,Normal,352,16,24,3.321,pptx,0.041,UPLOAD,"2015-11-12 20:14:13"
1093,AMQP,AES,Normal,352,16,24,2.983,pptx,0.044,UPLOAD,"2015-11-12 20:14:13"
1094,AMQP,AES,Normal,352,16,24,3.338,pptx,0.039,UPLOAD,"2015-11-12 20:14:13"
1095,MQTT,None,Normal,352,16,24,9.117,pptx,0.017,UPLOAD,"2015-11-13 11:50:07"
1096,AMQP,AES,Normal,352,16,24,3.215,pptx,0.041,UPLOAD,"2015-11-12 20:14:13"
1097,AMQP,AES,Normal,352,16,24,3.194,pptx,0.043,UPLOAD,"2015-11-12 20:14:13"
1098,MQTT,None,Normal,352,16,24,6.56,pptx,0.018,UPLOAD,"2015-11-13 11:50:07"
1099,AMQP,AES,Normal,352,16,24,3.701,pptx,0.044,UPLOAD,"2015-11-12 20:14:13"
1100,AMQP,AES,Normal,352,16,24,3.138,pptx,0.044,UPLOAD,"2015-11-12 20:14:13"
1101,MQTT,None,Normal,352,16,24,7.1,pptx,0.015,UPLOAD,"2015-11-13 11:50:07"
1102,AMQP,AES,Normal,352,16,24,5.088,pptx,0.042,UPLOAD,"2015-11-12 20:14:13"
1103,AMQP,AES,Normal,352,16,24,4.392,pptx,0.044,UPLOAD,"2015-11-12 20:14:13"
1104,MQTT,None,Normal,352,16,24,12.327,pptx,0.019,UPLOAD,"2015-11-13 11:50:07"
1105,AMQP,AES,Normal,352,16,24,2.892,pptx,0.046,UPLOAD,"2015-11-12 20:14:13"
1106,AMQP,AES,Normal,352,16,24,2.944,pptx,0.046,UPLOAD,"2015-11-12 20:14:13"
1107,MQTT,None,Normal,352,16,24,5.651,pptx,0.017,UPLOAD,"2015-11-13 11:50:07"
1108,AMQP,AES,Normal,352,16,24,2.847,pptx,0.046,UPLOAD,"2015-11-12 20:14:13"
1109,AMQP,AES,Normal,352,16,24,3.724,pptx,0.056,UPLOAD,"2015-11-12 20:14:13"
1110,MQTT,None,Normal,352,16,24,6.584,pptx,0.029,UPLOAD,"2015-11-13 11:50:07"
1111,AMQP,AES,Normal,352,16,24,3.59,pptx,0.056,UPLOAD,"2015-11-12 20:14:13"
1112,AMQP,AES,Normal,352,16,24,3.16,pptx,0.053,UPLOAD,"2015-11-12 20:14:13"
1113,MQTT,None,Normal,352,16,24,6.45,pptx,0.02,UPLOAD,"2015-11-13 11:50:07"
1114,AMQP,AES,Normal,352,16,24,4.322,pptx,0.056,UPLOAD,"2015-11-12 20:14:13"
1115,AMQP,AES,Normal,352,16,24,4.079,pptx,0.046,UPLOAD,"2015-11-12 20:14:13"
1116,MQTT,None,Normal,352,16,24,7.134,pptx,0.02,UPLOAD,"2015-11-13 11:50:07"
1117,AMQP,AES,Normal,352,16,24,3.831,pptx,0.047,UPLOAD,"2015-11-12 20:14:13"
1118,MQTT,None,Normal,352,16,24,9.437,pptx,0.02,UPLOAD,"2015-11-13 11:50:07"
1119,MQTT,None,Normal,352,16,24,13.809,pptx,0.014,UPLOAD,"2015-11-13 11:50:07"
1120,MQTT,None,Normal,352,16,24,26.128,pptx,0.012,UPLOAD,"2015-11-13 11:50:07"
1121,MQTT,None,Normal,352,16,24,29.838,pptx,0.016,UPLOAD,"2015-11-13 11:50:07"
1122,MQTT,None,Normal,352,16,24,14.042,pptx,0.013,UPLOAD,"2015-11-13 11:50:07"
1123,MQTT,None,Normal,352,16,24,6.928,pptx,0.015,UPLOAD,"2015-11-13 11:50:07"
1124,MQTT,None,Normal,352,16,24,10.444,pptx,0.008,UPLOAD,"2015-11-13 11:50:07"
1125,MQTT,None,Normal,352,16,24,11.93,pptx,0.016,UPLOAD,"2015-11-13 11:50:07"
1126,MQTT,None,Normal,352,16,24,43.398,pptx,0.016,UPLOAD,"2015-11-13 11:50:07"
1127,MQTT,None,Normal,352,16,24,23.98,pptx,0.016,UPLOAD,"2015-11-13 11:50:07"
1128,MQTT,None,Normal,352,16,24,18.431,pptx,0.016,UPLOAD,"2015-11-13 11:50:07"
1129,MQTT,None,Normal,352,16,24,22.022,pptx,0.014,UPLOAD,"2015-11-13 11:50:07"
1130,MQTT,None,Normal,352,16,24,14.874,pptx,0.014,UPLOAD,"2015-11-13 11:50:07"
1131,MQTT,None,Normal,352,16,24,16.696,pptx,0.011,UPLOAD,"2015-11-13 11:50:07"
1132,MQTT,None,Normal,352,16,24,15.549,pptx,0.013,UPLOAD,"2015-11-13 11:50:07"
1133,MQTT,None,Normal,352,16,24,8.542,pptx,0.01,UPLOAD,"2015-11-13 11:50:07"
1134,MQTT,None,Normal,352,16,24,4.75,pptx,0.016,UPLOAD,"2015-11-13 11:50:07"
1135,MQTT,None,Normal,352,16,24,6.209,pptx,0.013,UPLOAD,"2015-11-13 11:50:07"
1136,MQTT,None,Normal,352,16,24,4.938,pptx,0.013,UPLOAD,"2015-11-13 11:50:07"
1137,MQTT,None,Normal,352,16,24,14.689,pptx,0.014,UPLOAD,"2015-11-13 11:50:07"
1138,MQTT,None,Normal,352,16,24,13.411,pptx,0.016,UPLOAD,"2015-11-13 11:50:07"
1139,MQTT,None,Normal,352,16,24,5.426,pptx,0.017,UPLOAD,"2015-11-13 11:50:07"
1140,MQTT,None,Normal,352,16,24,36.909,pptx,0.019,UPLOAD,"2015-11-13 11:50:07"
1141,MQTT,None,Normal,352,16,24,4.748,pptx,0.021,UPLOAD,"2015-11-13 11:50:07"
1142,MQTT,None,Normal,352,16,24,6.301,pptx,0.016,UPLOAD,"2015-11-13 11:50:07"
1143,MQTT,None,Normal,352,16,24,30.935,pptx,0.015,UPLOAD,"2015-11-13 11:50:07"
1144,REST,None,null,97,0,0,1.772,jpg,0,UPLOAD,"2015-11-13 11:50:07"
1145,REST,None,null,97,0,0,1.415,jpg,0,UPLOAD,"2015-11-13 11:50:07"
1146,REST,None,null,97,0,0,1.802,jpg,0,UPLOAD,"2015-11-13 11:50:07"
1147,REST,None,null,97,0,0,1.395,jpg,0,UPLOAD,"2015-11-13 11:50:07"
